Position,Counts
1157,8
1158,8
1159,8
1160,8
1161,8
1162,8
1163,7
1164,7
1165,7
1166,7
1167,7
1168,7
1169,7
1170,7
1171,7
1172,7
1173,7
1174,7
1175,7
1176,7
1177,7
1178,7
1179,7
1180,7
1181,7
1182,7
1183,7
1184,7
1185,7
1186,7
1187,7
1188,7
1189,7
1190,7
1191,7
1192,7
1193,7
1194,7
1195,7
1196,7
1197,7
1198,7
1199,7
1200,7
1201,7
1202,7
1203,7
1204,7
1205,9
1206,9
1207,9
1208,9
1209,9
1210,9
1211,9
1212,9
1213,7
1214,7
1215,7
1216,7
1217,7
1218,7
1219,7
1220,7
1221,7
1222,6
1223,6
1224,2
1225,2
1226,2
1227,2
1228,2
1229,2
1230,2
1231,2
1232,2
1233,2
1234,2
1235,2
1236,2
1237,2
1238,2
1239,2
1240,2
1241,2
1242,2
1243,2
1244,2
1245,2
1246,2
1247,2
1248,2
1249,2
1250,2
1251,2
1252,2
1253,2
1254,2
1255,2
1256,2
1257,2
1258,2
1259,2
1260,2
1261,2
1262,2
1263,2
1264,2
1265,2
1266,2
1267,2
1268,2
1269,2
1270,2
1271,2
1272,2
1273,2
1274,2
1275,2
1276,2
1277,2
1278,2
1279,2
1280,2
1281,2
1282,2
1283,2
1284,2
1285,2
1286,2
1287,2
1288,2
1289,2
1290,3
1291,3
1292,3
1293,3
1294,3
1295,3
1296,3
1297,3
1298,3
1299,3
1300,3
1301,3
1302,3
1303,3
1304,3
1305,3
1306,1
1307,1
1308,1
1309,1
1310,1
1311,1
1312,1
1313,1
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,1
1331,1
1332,1
1333,1
1334,1
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,2
1348,2
1349,2
1350,2
1351,2
1352,2
1353,2
1354,2
1355,2
1356,3
1357,3
1358,3
1359,3
1360,3
1361,3
1362,3
1363,3
1364,3
1365,3
1366,3
1367,3
1368,3
1369,3
1370,3
1371,3
1372,3
1373,3
1374,3
1375,3
1376,3
1377,3
1378,3
1379,8
1380,8
1381,8
1382,8
1383,8
1384,8
1385,8
1386,8
1387,8
1388,8
1389,9
1390,9
1391,8
1392,8
1393,8
1394,8
1395,8
1396,8
1397,8
1398,8
1399,8
1400,8
1401,8
1402,8
1403,8
1404,8
1405,8
1406,8
1407,8
1408,8
1409,8
1410,8
1411,8
1412,9
1413,9
1414,9
1415,9
1416,9
1417,9
1418,9
1419,9
1420,9
1421,9
1422,11
1423,11
1424,15
1425,15
1426,15
1427,15
1428,15
1429,15
1430,15
1431,15
1432,15
1433,15
1434,19
1435,19
1436,19
1437,19
1438,19
1439,19
1440,19
1441,19
1442,19
1443,19
1444,19
1445,19
1446,19
1447,19
1448,18
1449,18
1450,27
1451,27
1452,27
1453,27
1454,27
1455,27
1456,27
1457,26
1458,26
1459,26
1460,26
1461,26
1462,26
1463,26
1464,26
1465,26
1466,26
1467,26
1468,26
1469,26
1470,26
1471,26
1472,26
1473,26
1474,26
1475,26
1476,26
1477,26
1478,26
1479,26
1480,21
1481,21
1482,21
1483,21
1484,21
1485,21
1486,21
1487,21
1488,21
1489,21
1490,20
1491,20
1492,20
1493,20
1494,20
1495,20
1496,20
1497,20
1498,22
1499,23
1500,23
1501,23
1502,23
1503,23
1504,23
1505,23
1506,23
1507,23
1508,23
1509,23
1510,23
1511,23
1512,23
1513,33
1514,33
1515,43
1516,57
1517,58
1518,58
1519,58
1520,58
1521,58
1522,58
1523,56
1524,56
1525,52
1526,52
1527,52
1528,52
1529,52
1530,52
1531,52
1532,52
1533,53
1534,55
1535,51
1536,365
1537,371
1538,371
1539,371
1540,371
1541,371
1542,372
1543,382
1544,385
1545,386
1546,389
1547,389
1548,389
1549,389
1550,389
1551,380
1552,380
1553,380
1554,380
1555,380
1556,380
1557,383
1558,383
1559,383
1560,383
1561,383
1562,383
1563,383
1564,383
1565,384
1566,387
1567,387
1568,387
1569,393
1570,394
1571,394
1572,394
1573,394
1574,394
1575,394
1576,394
1577,394
1578,394
1579,394
1580,394
1581,394
1582,394
1583,394
1584,394
1585,394
1586,397
1587,398
1588,398
1589,403
1590,403
1591,403
1592,403
1593,403
1594,403
1595,403
1596,403
1597,403
1598,404
1599,403
1600,403
1601,403
1602,403
1603,403
1604,403
1605,403
1606,403
1607,403
1608,403
1609,403
1610,403
1611,403
1612,403
1613,406
1614,396
1615,407
1616,397
1617,383
1618,382
1619,382
1620,383
1621,383
1622,383
1623,383
1624,383
1625,383
1626,383
1627,383
1628,400
1629,401
1630,414
1631,421
1632,422
1633,422
1634,421
1635,419
1636,419
1637,105
1638,99
1639,99
1640,99
1641,99
1642,99
1643,98
1644,88
1645,85
1646,84
1647,81
1648,81
1649,81
1650,81
1651,81
1652,81
1653,82
1654,82
1655,82
1656,82
1657,82
1658,79
1659,79
1660,79
1661,82
1662,82
1663,82
1664,82
1665,82
1666,81
1667,78
1668,78
1669,78
1670,72
1671,71
1672,71
1673,74
1674,74
1675,74
1676,74
1677,74
1678,74
1679,74
1680,74
1681,74
1682,74
1683,75
1684,83
1685,83
1686,83
1687,80
1688,82
1689,82
1690,77
1691,77
1692,77
1693,77
1694,77
1695,77
1696,77
1697,77
1698,77
1699,76
1700,75
1701,74
1702,74
1703,74
1704,74
1705,74
1706,74
1707,74
1708,74
1709,74
1710,74
1711,75
1712,75
1713,75
1714,72
1715,71
1716,62
1717,62
1718,62
1719,62
1720,62
1721,61
1722,61
1723,61
1724,61
1725,61
1726,61
1727,61
1728,61
1729,44
1730,43
1731,30
1732,23
1733,22
1734,22
1735,22
1736,22
1737,22
1738,22
1739,22
1740,22
1741,22
1742,22
1743,22
1744,22
1745,22
1746,22
1747,22
1748,22
1749,22
1750,22
1751,30
1752,30
1753,50
1754,50
1755,50
1756,50
1757,50
1758,50
1759,52
1760,52
1761,52
1762,70
1763,72
1764,74
1765,121
1766,122
1767,124
1768,124
1769,124
1770,124
1771,124
1772,124
1773,124
1774,121
1775,121
1776,121
1777,121
1778,121
1779,121
1780,121
1781,121
1782,121
1783,122
1784,121
1785,113
1786,113
1787,113
1788,113
1789,110
1790,110
1791,110
1792,110
1793,110
1794,110
1795,110
1796,110
1797,110
1798,110
1799,110
1800,110
1801,110
1802,110
1803,110
1804,110
1805,110
1806,110
1807,110
1808,110
1809,110
1810,110
1811,110
1812,109
1813,109
1814,109
1815,109
1816,110
1817,109
1818,109
1819,109
1820,109
1821,109
1822,109
1823,109
1824,109
1825,109
1826,109
1827,109
1828,109
1829,109
1830,109
1831,109
1832,110
1833,110
1834,110
1835,110
1836,110
1837,110
1838,110
1839,110
1840,110
1841,110
1842,110
1843,110
1844,111
1845,111
1846,111
1847,111
1848,111
1849,111
1850,111
1851,111
1852,103
1853,103
1854,83
1855,82
1856,82
1857,82
1858,82
1859,82
1860,80
1861,80
1862,80
1863,59
1864,57
1865,55
1866,8
1867,7
1868,5
1869,5
1870,5
1871,5
1872,5
1873,5
1874,5
1875,5
1876,5
1877,5
1878,5
1879,6
1880,47
1881,49
1882,49
1883,49
1884,48
1885,48
1886,48
1887,48
1888,48
1889,48
1890,48
1891,48
1892,48
1893,48
1894,48
1895,48
1896,48
1897,48
1898,48
1899,48
1900,48
1901,48
1902,48
1903,48
1904,48
1905,48
1906,49
1907,51
1908,52
1909,53
1910,53
1911,53
1912,53
1913,53
1914,53
1915,53
1916,53
1917,52
1918,51
1919,51
1920,51
1921,51
1922,51
1923,51
1924,51
1925,51
1926,54
1927,54
1928,54
1929,54
1930,54
1931,54
1932,54
1933,53
1934,53
1935,53
1936,53
1937,53
1938,53
1939,53
1940,53
1941,53
1942,53
1943,53
1944,53
1945,52
1946,52
1947,52
1948,52
1949,52
1950,52
1951,52
1952,52
1953,52
1954,52
1955,52
1956,52
1957,52
1958,52
1959,52
1960,52
1961,52
1962,52
1963,52
1964,52
1965,52
1966,52
1967,52
1968,52
1969,52
1970,52
1971,52
1972,52
1973,52
1974,52
1975,52
1976,52
1977,52
1978,52
1979,52
1980,51
1981,10
1982,8
1983,8
1984,8
1985,8
1986,8
1987,8
1988,8
1989,8
1990,8
1991,8
1992,8
1993,8
1994,8
1995,8
1996,8
1997,8
1998,8
1999,8
2000,8
2001,8
2002,8
2003,8
2004,8
2005,8
2006,9
2007,8
2008,6
2009,5
2010,4
2011,4
2012,4
2013,4
2014,4
2015,4
2016,4
2017,5
2018,5
2019,5
2020,5
2021,5
2022,5
2023,5
2024,5
2025,5
2026,6
2027,3
2028,3
2029,3
2030,3
2031,3
2032,3
2033,3
2034,3
2035,3
2036,3
2037,3
2038,3
2039,3
2040,3
2041,3
2042,5
2043,5
2044,8
2045,8
2046,8
2047,8
2048,8
2049,8
2050,8
2051,8
2052,8
2053,8
2054,8
2055,8
2056,8
2057,8
2058,8
2059,13
2060,13
2061,14
2062,14
2063,14
2064,14
2065,14
2066,17
2067,17
2068,17
2069,17
2070,17
2071,17
2072,21
2073,21
2074,46
2075,46
2076,46
2077,46
2078,46
2079,46
2080,46
2081,46
2082,46
2083,46
2084,46
2085,46
2086,46
2087,46
2088,46
2089,46
2090,46
2091,46
2092,46
2093,46
2094,46
2095,46
2096,48
2097,48
2098,48
2099,48
2100,48
2101,48
2102,48
2103,48
2104,48
2105,48
2106,48
2107,47
2108,47
2109,47
2110,47
2111,47
2112,47
2113,47
2114,47
2115,47
2116,48
2117,48
2118,47
2119,47
2120,48
2121,48
2122,48
2123,48
2124,48
2125,48
2126,48
2127,47
2128,47
2129,47
2130,47
2131,47
2132,47
2133,47
2134,47
2135,48
2136,48
2137,48
2138,48
2139,48
2140,48
2141,48
2142,48
2143,50
2144,51
2145,49
2146,49
2147,49
2148,49
2149,49
2150,49
2151,49
2152,50
2153,50
2154,54
2155,58
2156,58
2157,58
2158,58
2159,58
2160,53
2161,53
2162,52
2163,56
2164,56
2165,56
2166,56
2167,53
2168,53
2169,53
2170,53
2171,53
2172,53
2173,49
2174,49
2175,24
2176,24
2177,26
2178,26
2179,27
2180,27
2181,27
2182,27
2183,27
2184,27
2185,27
2186,27
2187,27
2188,27
2189,27
2190,27
2191,27
2192,27
2193,27
2194,27
2195,27
2196,27
2197,25
2198,25
2199,25
2200,25
2201,25
2202,25
2203,25
2204,25
2205,25
2206,25
2207,25
2208,25
2209,25
2210,25
2211,25
2212,25
2213,25
2214,26
2215,26
2216,26
2217,25
2218,25
2219,25
2220,25
2221,24
2222,24
2223,24
2224,25
2225,25
2226,25
2227,25
2228,25
2229,25
2230,25
2231,25
2232,25
2233,25
2234,25
2235,25
2236,24
2237,24
2238,24
2239,24
2240,24
2241,24
2242,24
2243,24
2244,21
2245,20
2246,19
2247,19
2248,19
2249,19
2250,19
2251,19
2252,19
2253,18
2254,18
2255,14
2256,10
2257,10
2258,10
2259,10
2260,10
2261,10
2262,10
2263,10
2264,6
2265,6
2266,6
2267,6
2268,6
2269,6
2270,6
2271,6
2272,6
2273,6
2274,6
2275,6
2276,6
2277,6
2278,4
2279,4
2280,3
2281,3
2282,3
2283,3
2284,3
2285,3
2286,3
2287,3
2288,3
2289,3
2290,3
2291,3
2292,3
2293,3
2294,3
2295,3
2296,3
2297,3
2298,3
2299,3
2300,3
2301,3
2302,3
2303,3
2304,3
2305,3
2306,3
2307,3
2308,3
2309,3
2310,3
2311,3
2312,3
2313,3
2314,3
2315,2
2316,2
2317,2
2318,2
2319,2
2320,2
2321,2
2322,2
2323,2
2324,2
2325,1
2326,1
2327,2
2328,2
2329,2
2330,2
2331,2
2332,2
2333,2
2334,2
2335,2
2336,2
2337,2
2338,2
2339,6
2340,6
2341,6
2342,6
2343,6
2344,6
2345,5
2346,5
2347,5
2348,5
2349,5
2350,5
2351,5
2352,5
2353,5
2354,5
2355,5
2356,5
2357,5
2358,5
2359,9
2360,9
2361,9
2362,9
2363,9
2364,9
2365,9
2366,9
2367,9
2368,9
2369,9
2370,9
2371,9
2372,9
2373,9
2374,9
2375,9
2376,9
2377,9
2378,9
2379,9
2380,9
2381,10
2382,10
2383,10
2384,10
2385,10
2386,10
2387,10
2388,10
2389,10
2390,10
2391,10
2392,10
2393,10
2394,10
2395,10
2396,10
2397,10
2398,10
2399,10
2400,10
2401,11
2402,11
2403,11
2404,11
2405,11
2406,11
2407,11
2408,11
2409,11
2410,11
2411,11
2412,11
2413,11
2414,11
2415,11
2416,11
2417,11
2418,11
2419,11
2420,11
2421,11
2422,11
2423,11
2424,11
2425,11
2426,11
2427,11
2428,10
2429,10
2430,10
2431,10
2432,10
2433,12
2434,12
2435,12
2436,12
2437,12
2438,12
2439,12
2440,8
2441,8
2442,8
2443,8
2444,8
2445,8
2446,8
2447,8
2448,8
2449,8
2450,8
2451,8
2452,8
2453,8
2454,8
2455,8
2456,8
2457,8
2458,8
2459,8
2460,4
2461,4
2462,4
2463,4
2464,5
2465,6
2466,45
2467,45
2468,45
2469,45
2470,45
2471,45
2472,45
2473,45
2474,45
2475,45
2476,45
2477,45
2478,45
2479,45
2480,45
2481,45
2482,44
2483,44
2484,44
2485,44
2486,44
2487,44
2488,44
2489,44
2490,44
2491,44
2492,44
2493,44
2494,44
2495,44
2496,44
2497,44
2498,44
2499,44
2500,44
2501,44
2502,43
2503,43
2504,43
2505,43
2506,43
2507,43
2508,43
2509,43
2510,43
2511,43
2512,43
2513,46
2514,46
2515,46
2516,46
2517,46
2518,46
2519,46
2520,46
2521,46
2522,46
2523,46
2524,46
2525,46
2526,46
2527,46
2528,46
2529,46
2530,47
2531,47
2532,47
2533,47
2534,45
2535,45
2536,45
2537,45
2538,45
2539,46
2540,46
2541,46
2542,46
2543,46
2544,46
2545,46
2546,46
2547,46
2548,46
2549,46
2550,46
2551,46
2552,46
2553,46
2554,46
2555,46
2556,46
2557,46
2558,46
2559,46
2560,46
2561,46
2562,46
2563,46
2564,46
2565,45
2566,44
2567,5
2568,5
2569,5
2570,5
2571,5
2572,5
2573,5
2574,25
2575,25
2576,25
2577,25
2578,25
2579,45
2580,45
2581,45
2582,45
2583,50
2584,50
2585,51
2586,51
2587,51
2588,51
2589,51
2590,52
2591,53
2592,53
2593,54
2594,54
2595,54
2596,54
2597,54
2598,54
2599,54
2600,54
2601,54
2602,55
2603,55
2604,61
2605,61
2606,62
2607,62
2608,62
2609,62
2610,62
2611,62
2612,62
2613,62
2614,61
2615,61
2616,62
2617,62
2618,62
2619,62
2620,62
2621,62
2622,62
2623,62
2624,62
2625,62
2626,62
2627,62
2628,62
2629,62
2630,62
2631,61
2632,61
2633,61
2634,61
2635,61
2636,61
2637,61
2638,61
2639,61
2640,60
2641,60
2642,60
2643,60
2644,60
2645,60
2646,60
2647,60
2648,60
2649,60
2650,60
2651,60
2652,60
2653,60
2654,61
2655,61
2656,61
2657,61
2658,61
2659,61
2660,61
2661,61
2662,61
2663,61
2664,61
2665,61
2666,61
2667,61
2668,61
2669,61
2670,61
2671,61
2672,61
2673,61
2674,64
2675,44
2676,49
2677,49
2678,49
2679,49
2680,29
2681,29
2682,29
2683,29
2684,24
2685,24
2686,23
2687,23
2688,23
2689,23
2690,23
2691,22
2692,21
2693,21
2694,20
2695,20
2696,20
2697,20
2698,20
2699,20
2700,20
2701,20
2702,20
2703,19
2704,19
2705,13
2706,13
2707,12
2708,12
2709,12
2710,12
2711,12
2712,12
2713,12
2714,12
2715,10
2716,10
2717,9
2718,9
2719,9
2720,9
2721,9
2722,9
2723,9
2724,9
2725,9
2726,9
2727,9
2728,9
2729,9
2730,9
2731,9
2732,9
2733,9
2734,9
2735,9
2736,9
2737,9
2738,9
2739,9
2740,9
2741,9
2742,9
2743,9
2744,9
2745,9
2746,9
2747,9
2748,9
2749,9
2750,9
2751,9
2752,9
2753,9
2754,9
2755,8
2756,13
2757,13
2758,13
2759,13
2760,13
2761,13
2762,29
2763,30
2764,30
2765,30
2766,30
2767,30
2768,30
2769,30
2770,30
2771,30
2772,30
2773,31
2774,31
2775,28
2776,28
2777,23
2778,23
2779,23
2780,26
2781,26
2782,75
2783,75
2784,76
2785,76
2786,76
2787,76
2788,76
2789,76
2790,76
2791,76
2792,77
2793,77
2794,77
2795,77
2796,77
2797,77
2798,77
2799,77
2800,77
2801,77
2802,78
2803,80
2804,80
2805,80
2806,80
2807,80
2808,80
2809,80
2810,80
2811,81
2812,81
2813,81
2814,81
2815,81
2816,82
2817,82
2818,83
2819,83
2820,83
2821,83
2822,83
2823,83
2824,83
2825,83
2826,83
2827,83
2828,83
2829,84
2830,84
2831,84
2832,84
2833,84
2834,84
2835,84
2836,85
2837,87
2838,687
2839,698
2840,700
2841,700
2842,700
2843,700
2844,700
2845,700
2846,700
2847,700
2848,701
2849,701
2850,701
2851,701
2852,701
2853,701
2854,701
2855,701
2856,701
2857,696
2858,696
2859,696
2860,697
2861,697
2862,697
2863,681
2864,680
2865,681
2866,681
2867,682
2868,682
2869,682
2870,682
2871,682
2872,682
2873,682
2874,681
2875,683
2876,683
2877,683
2878,683
2879,683
2880,683
2881,680
2882,680
2883,631
2884,631
2885,631
2886,637
2887,637
2888,637
2889,638
2890,638
2891,638
2892,638
2893,637
2894,637
2895,654
2896,656
2897,657
2898,798
2899,799
2900,799
2901,799
2902,799
2903,798
2904,796
2905,796
2906,796
2907,796
2908,796
2909,796
2910,796
2911,796
2912,804
2913,804
2914,804
2915,804
2916,804
2917,803
2918,803
2919,802
2920,802
2921,802
2922,804
2923,804
2924,805
2925,805
2926,805
2927,805
2928,805
2929,807
2930,806
2931,806
2932,812
2933,812
2934,812
2935,815
2936,815
2937,814
2938,812
2939,212
2940,201
2941,199
2942,199
2943,199
2944,199
2945,199
2946,199
2947,199
2948,199
2949,200
2950,200
2951,200
2952,200
2953,200
2954,200
2955,200
2956,200
2957,200
2958,200
2959,200
2960,200
2961,199
2962,199
2963,199
2964,199
2965,199
2966,198
2967,198
2968,198
2969,198
2970,198
2971,198
2972,198
2973,198
2974,198
2975,198
2976,197
2977,197
2978,197
2979,197
2980,197
2981,197
2982,197
2983,197
2984,197
2985,197
2986,196
2987,190
2988,190
2989,190
2990,189
2991,189
2992,189
2993,189
2994,189
2995,189
2996,172
2997,170
2998,169
2999,28
3000,27
3001,27
3002,27
3003,27
3004,27
3005,27
3006,27
3007,27
3008,27
3009,27
3010,27
3011,27
3012,28
3013,21
3014,21
3015,22
3016,22
3017,22
3018,22
3019,22
3020,22
3021,34
3022,34
3023,36
3024,36
3025,35
3026,35
3027,35
3028,35
3029,35
3030,33
3031,33
3032,33
3033,27
3034,27
3035,27
3036,24
3037,24
3038,24
3039,24
3040,33
3041,33
3042,35
3043,35
3044,35
3045,35
3046,35
3047,35
3048,35
3049,35
3050,43
3051,44
3052,44
3053,45
3054,45
3055,45
3056,45
3057,45
3058,45
3059,45
3060,45
3061,46
3062,50
3063,51
3064,51
3065,51
3066,51
3067,51
3068,51
3069,50
3070,50
3071,50
3072,51
3073,51
3074,51
3075,53
3076,53
3077,52
3078,52
3079,52
3080,52
3081,52
3082,52
3083,97
3084,97
3085,100
3086,100
3087,100
3088,100
3089,100
3090,100
3091,100
3092,100
3093,101
3094,149
3095,168
3096,169
3097,169
3098,169
3099,176
3100,176
3101,176
3102,186
3103,186
3104,186
3105,186
3106,186
3107,186
3108,186
3109,186
3110,186
3111,186
3112,186
3113,185
3114,183
3115,183
3116,182
3117,182
3118,182
3119,182
3120,182
3121,182
3122,170
3123,170
3124,166
3125,166
3126,166
3127,166
3128,166
3129,166
3130,166
3131,166
3132,166
3133,166
3134,166
3135,166
3136,166
3137,166
3138,166
3139,166
3140,166
3141,157
3142,157
3143,155
3144,155
3145,155
3146,155
3147,155
3148,155
3149,155
3150,155
3151,145
3152,144
3153,144
3154,143
3155,143
3156,143
3157,143
3158,143
3159,143
3160,143
3161,143
3162,142
3163,138
3164,137
3165,137
3166,137
3167,137
3168,137
3169,137
3170,137
3171,137
3172,137
3173,136
3174,136
3175,136
