Position,Counts
547,17
548,16
549,15
550,15
551,15
552,14
553,15
554,15
555,15
556,15
557,15
558,15
559,15
560,15
561,15
562,15
563,14
564,9
565,7
566,3
567,3
568,3
569,3
570,3
571,3
572,3
573,3
574,3
575,3
576,3
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,3
601,3
602,3
603,3
604,3
605,3
606,3
607,3
608,3
609,3
610,3
611,3
612,3
613,3
614,3
615,3
616,3
617,3
618,3
619,3
620,3
621,3
622,3
623,3
624,3
625,3
626,3
627,3
628,3
629,3
630,3
631,3
632,3
633,3
634,3
635,3
636,3
637,3
638,3
639,3
640,3
641,3
642,3
643,3
644,3
645,3
646,3
647,3
648,3
649,3
650,3
651,3
652,3
653,3
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,3
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,2
691,2
692,2
693,2
694,2
695,2
696,2
697,2
698,2
699,2
700,2
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,1
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,2
725,2
726,2
727,2
728,2
729,2
730,2
731,2
732,2
733,2
734,2
735,2
736,2
737,2
738,2
739,2
740,2
741,2
742,2
743,2
744,2
745,2
746,2
747,2
748,2
749,2
750,2
751,2
752,2
753,2
754,2
755,2
756,2
757,2
758,2
759,2
760,2
761,2
762,2
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,2
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,13
795,13
796,13
797,13
798,13
799,13
800,13
801,13
802,13
803,13
804,13
805,13
806,13
807,13
808,13
809,13
810,13
811,15
812,15
813,15
814,15
815,15
816,15
817,15
818,15
819,16
820,16
821,16
822,16
823,16
824,16
825,15
826,15
827,15
828,15
829,15
830,15
831,15
832,15
833,15
834,15
835,15
836,15
837,15
838,15
839,15
840,16
841,16
842,16
843,16
844,16
845,16
846,16
847,16
848,16
849,16
850,16
851,16
852,16
853,16
854,16
855,16
856,16
857,16
858,16
859,16
860,16
861,16
862,16
863,16
864,16
865,16
866,16
867,16
868,16
869,16
870,16
871,16
872,16
873,17
874,17
875,17
876,18
877,18
878,18
879,18
880,18
881,18
882,18
883,18
884,18
885,18
886,18
887,17
888,15
889,15
890,15
891,15
892,15
893,15
894,15
895,6
896,6
897,6
898,6
899,6
900,6
901,6
902,6
903,6
904,6
905,6
906,6
907,6
908,6
909,6
910,6
911,6
912,4
913,4
914,4
915,4
916,4
917,4
918,4
919,4
920,3
921,3
922,3
923,3
924,3
925,3
926,3
927,4
928,4
929,4
930,4
931,4
932,4
933,4
934,4
935,4
936,4
937,4
938,4
939,4
940,4
941,3
942,3
943,3
944,3
945,4
946,4
947,4
948,4
949,4
950,5
951,5
952,5
953,5
954,5
955,5
956,5
957,5
958,5
959,5
960,5
961,5
962,5
963,5
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,6
975,6
976,6
977,5
978,5
979,5
980,5
981,5
982,5
983,5
984,5
985,5
986,5
987,5
988,5
989,5
990,5
991,5
992,5
993,5
994,5
995,5
996,5
997,5
998,5
999,5
1000,5
1001,5
1002,5
1003,5
1004,5
1005,5
1006,5
1007,5
1008,5
1009,5
1010,5
1011,5
1012,5
1013,5
1014,5
1015,5
1016,5
1017,5
1018,5
1019,5
1020,5
1021,5
1022,5
1023,5
1024,5
1025,5
1026,5
1027,5
1028,4
1029,4
1030,4
1031,4
1032,4
1033,4
1034,4
1035,4
1036,4
1037,4
1038,4
1039,4
1040,4
1041,4
1042,4
1043,4
1044,4
1045,4
1046,3
1047,3
1048,3
1049,3
1050,3
1051,2
1052,2
1053,2
1054,2
1055,2
1056,2
1057,2
1058,2
1059,2
1060,2
1061,2
1062,2
1063,2
1064,2
1123,4
1124,4
1125,4
1126,4
1127,5
1128,5
1129,5
1130,5
1131,5
1132,5
1133,5
1134,5
1135,5
1136,5
1137,5
1138,5
1139,5
1140,5
1141,5
1142,5
1143,5
1144,5
1145,5
1146,5
1147,5
1148,5
1149,5
1150,5
1151,5
1152,5
1153,5
1154,5
1155,5
1156,5
1157,5
1158,5
1159,5
1160,5
1161,5
1162,5
1163,5
1164,5
1165,5
1166,5
1167,5
1168,5
1169,5
1170,5
1171,5
1172,5
1173,5
1174,5
1175,5
1176,5
1177,5
1178,5
1179,5
1180,5
1181,5
1182,7
1183,7
1184,7
1185,7
1186,7
1187,7
1188,7
1189,7
1190,7
1191,7
1192,7
1193,7
1194,7
1195,7
1196,7
1197,7
1198,7
1199,7
1200,7
1201,7
1202,7
1203,7
1204,7
1205,11
1206,11
1207,11
1208,11
1209,11
1210,11
1211,11
1212,11
1213,11
1214,11
1215,11
1216,11
1217,11
1218,11
1219,11
1220,11
1221,11
1222,11
1223,11
1224,7
1225,7
1226,7
1227,8
1228,7
1229,7
1230,7
1231,7
1232,7
1233,7
1234,7
1235,7
1236,7
1237,7
1238,7
1239,7
1240,7
1241,7
1242,7
1243,7
1244,7
1245,7
1246,7
1247,7
1248,7
1249,7
1250,7
1251,7
1252,7
1253,7
1254,8
1255,8
1256,8
1257,8
1258,8
1259,8
1260,8
1261,8
1262,8
1263,8
1264,8
1265,8
1266,8
1267,8
1268,8
1269,8
1270,8
1271,8
1272,8
1273,8
1274,8
1275,8
1276,8
1277,8
1278,8
1279,8
1280,8
1281,8
1282,8
1283,6
1284,6
1285,6
1286,6
1287,6
1288,15
1289,15
1290,16
1291,16
1292,16
1293,16
1294,16
1295,16
1296,16
1297,16
1298,16
1299,16
1300,16
1301,16
1302,16
1303,16
1304,16
1305,16
1306,12
1307,12
1308,12
1309,12
1310,12
1311,12
1312,12
1313,12
1314,12
1315,12
1316,12
1317,12
1318,12
1319,12
1320,12
1321,12
1322,12
1323,12
1324,13
1325,13
1326,14
1327,14
1328,13
1329,13
1330,13
1331,13
1332,13
1333,13
1334,13
1335,14
1336,14
1337,16
1338,16
1339,16
1340,16
1341,16
1342,16
1343,17
1344,17
1345,17
1346,17
1347,18
1348,18
1349,18
1350,18
1351,18
1352,18
1353,18
1354,19
1355,18
1356,21
1357,21
1358,21
1359,22
1360,22
1361,22
1362,22
1363,22
1364,22
1365,22
1366,22
1367,22
1368,22
1369,22
1370,22
1371,22
1372,22
1373,22
1374,23
1375,23
1376,23
1377,23
1378,23
1379,41
1380,41
1381,41
1382,41
1383,41
1384,41
1385,41
1386,41
1387,41
1388,41
1389,34
1390,34
1391,33
1392,33
1393,33
1394,33
1395,33
1396,33
1397,33
1398,33
1399,33
1400,33
1401,33
1402,33
1403,33
1404,33
1405,33
1406,33
1407,33
1408,33
1409,33
1410,33
1411,33
1412,36
1413,36
1414,36
1415,36
1416,36
1417,36
1418,36
1419,36
1420,36
1421,36
1422,37
1423,37
1424,44
1425,43
1426,43
1427,42
1428,42
1429,42
1430,42
1431,42
1432,42
1433,43
1434,54
1435,54
1436,56
1437,56
1438,54
1439,54
1440,54
1441,54
1442,54
1443,54
1444,53
1445,53
1446,55
1447,55
1448,55
1449,55
1450,109
1451,109
1452,109
1453,109
1454,109
1455,108
1456,108
1457,106
1458,106
1459,107
1460,107
1461,107
1462,108
1463,108
1464,108
1465,108
1466,108
1467,108
1468,109
1469,109
1470,109
1471,109
1472,109
1473,109
1474,109
1475,108
1476,108
1477,108
1478,108
1479,108
1480,90
1481,90
1482,90
1483,91
1484,91
1485,91
1486,91
1487,91
1488,91
1489,91
1490,89
1491,89
1492,89
1493,89
1494,89
1495,89
1496,89
1497,89
1498,91
1499,95
1500,96
1501,96
1502,96
1503,96
1504,96
1505,97
1506,97
1507,98
1508,98
1509,99
1510,99
1511,99
1512,100
1513,150
1514,154
1515,233
1516,318
1517,321
1518,330
1519,332
1520,332
1521,333
1522,334
1523,335
1524,337
1525,330
1526,330
1527,330
1528,330
1529,330
1530,330
1531,330
1532,330
1533,330
1534,334
1535,324
1536,1144
1537,1155
1538,1155
1539,1155
1540,1155
1541,1155
1542,1157
1543,1216
1544,1235
1545,1238
1546,1255
1547,1254
1548,1255
1549,1254
1550,1254
1551,1200
1552,1203
1553,1203
1554,1208
1555,1208
1556,1208
1557,1229
1558,1229
1559,1229
1560,1231
1561,1230
1562,1230
1563,1229
1564,1234
1565,1237
1566,1242
1567,1242
1568,1242
1569,1281
1570,1281
1571,1282
1572,1283
1573,1285
1574,1285
1575,1288
1576,1288
1577,1290
1578,1290
1579,1290
1580,1290
1581,1290
1582,1290
1583,1290
1584,1289
1585,1289
1586,1291
1587,1291
1588,1291
1589,1295
1590,1295
1591,1295
1592,1295
1593,1295
1594,1296
1595,1297
1596,1299
1597,1302
1598,1302
1599,1300
1600,1296
1601,1295
1602,1295
1603,1295
1604,1295
1605,1295
1606,1296
1607,1296
1608,1295
1609,1297
1610,1296
1611,1302
1612,1302
1613,1322
1614,1269
1615,1308
1616,1230
1617,1146
1618,1143
1619,1134
1620,1132
1621,1132
1622,1131
1623,1130
1624,1128
1625,1126
1626,1126
1627,1126
1628,1190
1629,1190
1630,1233
1631,1262
1632,1262
1633,1263
1634,1263
1635,1258
1636,1257
1637,437
1638,424
1639,424
1640,425
1641,425
1642,425
1643,423
1644,364
1645,347
1646,346
1647,330
1648,329
1649,328
1650,328
1651,328
1652,328
1653,325
1654,326
1655,321
1656,322
1657,322
1658,301
1659,300
1660,306
1661,313
1662,318
1663,318
1664,318
1665,313
1666,310
1667,305
1668,305
1669,305
1670,265
1671,265
1672,264
1673,277
1674,276
1675,279
1676,282
1677,282
1678,280
1679,280
1680,280
1681,280
1682,280
1683,289
1684,365
1685,367
1686,370
1687,368
1688,374
1689,374
1690,370
1691,371
1692,371
1693,371
1694,371
1695,371
1696,370
1697,368
1698,365
1699,366
1700,366
1701,366
1702,366
1703,366
1704,366
1705,366
1706,366
1707,364
1708,364
1709,365
1710,363
1711,364
1712,358
1713,358
1714,337
1715,338
1716,295
1717,296
1718,295
1719,296
1720,297
1721,297
1722,297
1723,304
1724,305
1725,305
1726,305
1727,305
1728,305
1729,241
1730,241
1731,198
1732,169
1733,169
1734,168
1735,168
1736,168
1737,168
1738,168
1739,168
1740,168
1741,167
1742,167
1743,167
1744,167
1745,167
1746,165
1747,164
1748,163
1749,164
1750,164
1751,239
1752,248
1753,498
1754,500
1755,500
1756,500
1757,499
1758,504
1759,577
1760,578
1761,572
1762,709
1763,707
1764,716
1765,1046
1766,1053
1767,1055
1768,1055
1769,1055
1770,1055
1771,1056
1772,1057
1773,1057
1774,1043
1775,1042
1776,1039
1777,1034
1778,1034
1779,1035
1780,1035
1781,1035
1782,1035
1783,1050
1784,1042
1785,966
1786,966
1787,963
1788,963
1789,957
1790,957
1791,957
1792,956
1793,956
1794,956
1795,956
1796,955
1797,957
1798,957
1799,957
1800,956
1801,956
1802,969
1803,969
1804,972
1805,974
1806,974
1807,974
1808,974
1809,974
1810,973
1811,973
1812,972
1813,972
1814,973
1815,974
1816,977
1817,982
1818,980
1819,980
1820,979
1821,978
1822,978
1823,978
1824,971
1825,971
1826,978
1827,983
1828,984
1829,987
1830,987
1831,987
1832,988
1833,988
1834,988
1835,988
1836,988
1837,993
1838,993
1839,994
1840,994
1841,994
1842,994
1843,994
1844,994
1845,998
1846,998
1847,998
1848,997
1849,997
1850,996
1851,996
1852,921
1853,912
1854,662
1855,660
1856,659
1857,659
1858,659
1859,654
1860,581
1861,580
1862,580
1863,433
1864,430
1865,421
1866,91
1867,84
1868,82
1869,84
1870,85
1871,85
1872,84
1873,83
1874,83
1875,83
1876,83
1877,83
1878,85
1879,90
1880,334
1881,346
1882,349
1883,350
1884,335
1885,334
1886,334
1887,332
1888,332
1889,332
1890,332
1891,332
1892,332
1893,332
1894,332
1895,332
1896,332
1897,332
1898,330
1899,330
1900,330
1901,330
1902,330
1903,317
1904,317
1905,315
1906,318
1907,325
1908,325
1909,325
1910,325
1911,325
1912,328
1913,328
1914,328
1915,329
1916,328
1917,327
1918,323
1919,325
1920,325
1921,325
1922,325
1923,325
1924,325
1925,327
1926,357
1927,351
1928,347
1929,346
1930,343
1931,343
1932,343
1933,342
1934,342
1935,342
1936,342
1937,342
1938,337
1939,339
1940,339
1941,338
1942,341
1943,342
1944,342
1945,342
1946,338
1947,338
1948,338
1949,338
1950,338
1951,338
1952,338
1953,338
1954,338
1955,338
1956,338
1957,338
1958,338
1959,338
1960,338
1961,338
1962,338
1963,338
1964,338
1965,338
1966,338
1967,338
1968,338
1969,338
1970,336
1971,335
1972,335
1973,335
1974,335
1975,335
1976,336
1977,336
1978,337
1979,334
1980,329
1981,84
1982,72
1983,69
1984,68
1985,68
1986,68
1987,68
1988,68
1989,68
1990,68
1991,68
1992,68
1993,68
1994,68
1995,68
1996,68
1997,68
1998,71
1999,71
2000,71
2001,71
2002,71
2003,71
2004,71
2005,71
2006,77
2007,73
2008,68
2009,68
2010,68
2011,68
2012,68
2013,65
2014,66
2015,66
2016,64
2017,71
2018,68
2019,67
2020,65
2021,65
2022,65
2023,65
2024,65
2025,67
2026,67
2027,39
2028,38
2029,37
2030,37
2031,37
2032,37
2033,37
2034,37
2035,37
2036,37
2037,37
2038,37
2039,37
2040,35
2041,34
2042,48
2043,45
2044,55
2045,55
2046,55
2047,55
2048,55
2049,55
2050,55
2051,55
2052,55
2053,55
2054,55
2055,55
2056,55
2057,56
2058,56
2059,113
2060,113
2061,118
2062,118
2063,118
2064,119
2065,119
2066,133
2067,133
2068,133
2069,133
2070,133
2071,134
2072,185
2073,189
2074,336
2075,337
2076,337
2077,336
2078,336
2079,336
2080,336
2081,336
2082,336
2083,336
2084,336
2085,336
2086,337
2087,337
2088,337
2089,338
2090,338
2091,339
2092,339
2093,339
2094,339
2095,339
2096,353
2097,353
2098,353
2099,351
2100,351
2101,351
2102,352
2103,352
2104,352
2105,352
2106,352
2107,345
2108,344
2109,342
2110,342
2111,342
2112,342
2113,342
2114,343
2115,342
2116,354
2117,354
2118,348
2119,348
2120,352
2121,354
2122,354
2123,359
2124,359
2125,359
2126,357
2127,355
2128,352
2129,352
2130,352
2131,352
2132,352
2133,353
2134,357
2135,358
2136,360
2137,363
2138,363
2139,363
2140,363
2141,363
2142,363
2143,368
2144,380
2145,369
2146,369
2147,369
2148,370
2149,370
2150,370
2151,370
2152,383
2153,384
2154,401
2155,406
2156,406
2157,406
2158,406
2159,406
2160,349
2161,349
2162,344
2163,371
2164,372
2165,373
2166,376
2167,365
2168,374
2169,374
2170,374
2171,374
2172,373
2173,322
2174,318
2175,177
2176,176
2177,178
2178,178
2179,191
2180,195
2181,200
2182,200
2183,200
2184,200
2185,200
2186,200
2187,199
2188,199
2189,204
2190,204
2191,205
2192,204
2193,204
2194,204
2195,204
2196,205
2197,191
2198,192
2199,192
2200,191
2201,191
2202,191
2203,190
2204,190
2205,190
2206,190
2207,190
2208,190
2209,190
2210,192
2211,192
2212,192
2213,195
2214,197
2215,196
2216,196
2217,184
2218,184
2219,183
2220,183
2221,182
2222,180
2223,181
2224,176
2225,176
2226,176
2227,176
2228,176
2229,176
2230,176
2231,176
2232,176
2233,176
2234,175
2235,171
2236,170
2237,168
2238,165
2239,165
2240,165
2241,165
2242,166
2243,166
2244,147
2245,136
2246,136
2247,136
2248,136
2249,135
2250,137
2251,137
2252,138
2253,128
2254,127
2255,110
2256,105
2257,105
2258,105
2259,104
2260,104
2261,104
2262,104
2263,104
2264,77
2265,76
2266,74
2267,71
2268,68
2269,59
2270,59
2271,59
2272,59
2273,59
2274,59
2275,59
2276,53
2277,53
2278,51
2279,51
2280,38
2281,33
2282,28
2283,28
2284,28
2285,28
2286,28
2287,28
2288,28
2289,28
2290,23
2291,22
2292,21
2293,21
2294,21
2295,21
2296,21
2297,20
2298,20
2299,19
2300,19
2301,19
2302,19
2303,19
2304,19
2305,19
2306,19
2307,19
2308,19
2309,19
2310,19
2311,17
2312,17
2313,17
2314,14
2315,12
2316,12
2317,12
2318,12
2319,12
2320,12
2321,12
2322,9
2323,9
2324,8
2325,8
2326,8
2327,8
2328,8
2329,10
2330,17
2331,17
2332,17
2333,17
2334,17
2335,17
2336,17
2337,18
2338,18
2339,31
2340,32
2341,32
2342,32
2343,31
2344,31
2345,31
2346,30
2347,30
2348,30
2349,30
2350,30
2351,28
2352,28
2353,27
2354,24
2355,24
2356,24
2357,24
2358,24
2359,33
2360,33
2361,37
2362,38
2363,38
2364,38
2365,38
2366,38
2367,38
2368,38
2369,38
2370,38
2371,38
2372,38
2373,38
2374,38
2375,38
2376,38
2377,38
2378,38
2379,38
2380,38
2381,41
2382,41
2383,42
2384,42
2385,42
2386,42
2387,42
2388,42
2389,42
2390,43
2391,43
2392,43
2393,43
2394,43
2395,43
2396,43
2397,43
2398,43
2399,44
2400,44
2401,46
2402,46
2403,47
2404,48
2405,48
2406,48
2407,48
2408,48
2409,48
2410,48
2411,48
2412,48
2413,48
2414,48
2415,48
2416,48
2417,48
2418,48
2419,48
2420,48
2421,48
2422,48
2423,54
2424,70
2425,71
2426,71
2427,71
2428,71
2429,71
2430,75
2431,68
2432,68
2433,68
2434,68
2435,68
2436,68
2437,68
2438,67
2439,67
2440,54
2441,53
2442,53
2443,53
2444,53
2445,53
2446,53
2447,59
2448,59
2449,59
2450,59
2451,59
2452,59
2453,59
2454,59
2455,59
2456,59
2457,59
2458,59
2459,59
2460,50
2461,50
2462,46
2463,45
2464,53
2465,54
2466,294
2467,297
2468,298
2469,298
2470,298
2471,298
2472,299
2473,299
2474,299
2475,299
2476,299
2477,299
2478,299
2479,299
2480,299
2481,299
2482,296
2483,296
2484,295
2485,295
2486,295
2487,295
2488,295
2489,295
2490,295
2491,294
2492,294
2493,294
2494,294
2495,294
2496,294
2497,294
2498,294
2499,294
2500,293
2501,293
2502,291
2503,291
2504,290
2505,289
2506,289
2507,289
2508,289
2509,289
2510,289
2511,290
2512,290
2513,377
2514,377
2515,377
2516,377
2517,377
2518,377
2519,377
2520,378
2521,378
2522,378
2523,378
2524,372
2525,356
2526,355
2527,355
2528,355
2529,355
2530,355
2531,349
2532,349
2533,349
2534,349
2535,349
2536,349
2537,349
2538,349
2539,349
2540,349
2541,349
2542,349
2543,349
2544,349
2545,349
2546,349
2547,349
2548,343
2549,343
2550,343
2551,354
2552,354
2553,354
2554,354
2555,354
2556,354
2557,354
2558,354
2559,354
2560,354
2561,354
2562,354
2563,354
2564,354
2565,346
2566,345
2567,105
2568,102
2569,101
2570,102
2571,102
2572,102
2573,101
2574,143
2575,144
2576,144
2577,145
2578,145
2579,184
2580,184
2581,184
2582,185
2583,187
2584,190
2585,196
2586,198
2587,198
2588,198
2589,198
2590,198
2591,199
2592,199
2593,205
2594,205
2595,205
2596,205
2597,205
2598,205
2599,205
2600,207
2601,209
2602,212
2603,216
2604,259
2605,260
2606,264
2607,264
2608,264
2609,264
2610,264
2611,264
2612,263
2613,263
2614,189
2615,192
2616,196
2617,196
2618,196
2619,196
2620,196
2621,195
2622,195
2623,195
2624,195
2625,195
2626,195
2627,195
2628,195
2629,195
2630,195
2631,195
2632,196
2633,196
2634,196
2635,196
2636,196
2637,196
2638,196
2639,196
2640,196
2641,196
2642,196
2643,197
2644,197
2645,198
2646,214
2647,214
2648,214
2649,217
2650,218
2651,218
2652,207
2653,207
2654,209
2655,209
2656,212
2657,212
2658,212
2659,212
2660,212
2661,212
2662,212
2663,212
2664,212
2665,214
2666,214
2667,214
2668,214
2669,214
2670,214
2671,213
2672,216
2673,216
2674,227
2675,185
2676,194
2677,194
2678,193
2679,193
2680,154
2681,154
2682,154
2683,153
2684,151
2685,148
2686,142
2687,140
2688,140
2689,140
2690,141
2691,141
2692,140
2693,140
2694,134
2695,134
2696,134
2697,134
2698,134
2699,134
2700,134
2701,132
2702,130
2703,128
2704,124
2705,81
2706,80
2707,76
2708,76
2709,76
2710,76
2711,76
2712,81
2713,82
2714,82
2715,69
2716,66
2717,62
2718,62
2719,62
2720,62
2721,62
2722,62
2723,62
2724,62
2725,62
2726,62
2727,62
2728,62
2729,62
2730,62
2731,62
2732,62
2733,61
2734,61
2735,61
2736,61
2737,61
2738,61
2739,61
2740,61
2741,61
2742,61
2743,61
2744,60
2745,60
2746,59
2747,43
2748,43
2749,43
2750,40
2751,39
2752,39
2753,39
2754,39
2755,37
2756,42
2757,39
2758,39
2759,39
2760,39
2761,42
2762,80
2763,83
2764,85
2765,86
2766,84
2767,84
2768,84
2769,84
2770,84
2771,88
2772,90
2773,92
2774,92
2775,81
2776,81
2777,71
2778,71
2779,71
2780,74
2781,74
2782,195
2783,195
2784,195
2785,195
2786,195
2787,195
2788,196
2789,196
2790,196
2791,195
2792,195
2793,195
2794,195
2795,196
2796,196
2797,196
2798,196
2799,196
2800,197
2801,197
2802,197
2803,198
2804,197
2805,200
2806,200
2807,200
2808,200
2809,201
2810,201
2811,209
2812,210
2813,205
2814,205
2815,209
2816,217
2817,217
2818,218
2819,218
2820,218
2821,218
2822,218
2823,218
2824,218
2825,218
2826,219
2827,219
2828,220
2829,223
2830,223
2831,223
2832,223
2833,223
2834,223
2835,223
2836,225
2837,233
2838,2741
2839,2804
2840,2805
2841,2807
2842,2807
2843,2807
2844,2809
2845,2809
2846,2813
2847,2813
2848,2815
2849,2816
2850,2816
2851,2816
2852,2816
2853,2816
2854,2816
2855,2816
2856,2816
2857,2813
2858,2813
2859,2813
2860,2813
2861,2813
2862,2810
2863,2772
2864,2769
2865,2769
2866,2768
2867,2769
2868,2769
2869,2775
2870,2775
2871,2775
2872,2771
2873,2769
2874,2764
2875,2777
2876,2784
2877,2784
2878,2784
2879,2785
2880,2785
2881,2782
2882,2783
2883,2662
2884,2663
2885,2680
2886,2690
2887,2691
2888,2691
2889,2691
2890,2691
2891,2692
2892,2692
2893,2692
2894,2693
2895,2745
2896,2760
2897,2763
2898,3116
2899,3121
2900,3122
2901,3121
2902,3121
2903,3123
2904,3125
2905,3125
2906,3122
2907,3122
2908,3122
2909,3122
2910,3126
2911,3126
2912,3139
2913,3138
2914,3139
2915,3138
2916,3134
2917,3126
2918,3126
2919,3125
2920,3125
2921,3125
2922,3126
2923,3126
2924,3126
2925,3126
2926,3127
2927,3126
2928,3126
2929,3129
2930,3126
2931,3126
2932,3138
2933,3138
2934,3139
2935,3185
2936,3188
2937,3186
2938,3180
2939,672
2940,610
2941,609
2942,607
2943,608
2944,610
2945,610
2946,613
2947,612
2948,613
2949,614
2950,613
2951,614
2952,614
2953,614
2954,614
2955,615
2956,615
2957,616
2958,615
2959,615
2960,615
2961,616
2962,617
2963,617
2964,617
2965,617
2966,615
2967,615
2968,624
2969,625
2970,619
2971,619
2972,619
2973,620
2974,620
2975,620
2976,609
2977,602
2978,603
2979,603
2980,602
2981,602
2982,602
2983,601
2984,601
2985,600
2986,583
2987,573
2988,572
2989,572
2990,571
2991,571
